blink_rate,blink_duration_mean,blink_duration_var,blink_duration_std,fixation_frequency,fixation_duration_mean,saccade_frequency,saccade_duration_mean,saccade_velocity_mean,peak_saccade_velocity,roll_mean_head,roll_var_head,roll_std_head,roll_max_head,roll_min_head,yaw_mean_head,yaw_var_head,yaw_std_head,yaw_max_head,yaw_min_head,pitch_mean_head,pitch_var_head,pitch_std_head,pitch_max_head,pitch_min_head,linv_mean_head,linv_var_head,linv_std_head,linv_max_head,linv_min_head,rollv_mean_head,rollv_var_head,rollv_std_head,rollv_max_head,rollv_min_head,yawv_mean_head,yawv_var_head,yawv_std_head,yawv_max_head,yawv_min_head,pitchv_mean_head,pitchv_var_head,pitchv_std_head,pitchv_max_head,pitchv_min_head,roll_mean_lwrist,roll_var_lwrist,roll_std_lwrist,roll_max_lwrist,roll_min_lwrist,yaw_mean_lwrist,yaw_var_lwrist,yaw_std_lwrist,yaw_max_lwrist,yaw_min_lwrist,pitch_mean_lwrist,pitch_var_lwrist,pitch_std_lwrist,pitch_max_lwrist,pitch_min_lwrist,linv_mean_lwrist,linv_var_lwrist,linv_std_lwrist,linv_max_lwrist,linv_min_lwrist,roll_mean_rwrist,roll_var_rwrist,roll_std_rwrist,roll_max_rwrist,roll_min_rwrist,yaw_mean_rwrist,yaw_var_rwrist,yaw_std_rwrist,yaw_max_rwrist,yaw_min_rwrist,pitch_mean_rwrist,pitch_var_rwrist,pitch_std_rwrist,pitch_max_rwrist,pitch_min_rwrist,linv_mean_rwrist,linv_var_rwrist,linv_std_rwrist,linv_max_rwrist,linv_min_rwrist,x_mean_acc,x_var_acc,x_std_acc,x_max_acc,x_min_acc,y_mean_acc,y_var_acc,y_std_acc,y_max_acc,y_min_acc,z_mean_acc,z_var_acc,z_std_acc,z_max_acc,z_min_acc,x_mean_gyro,x_var_gyro,x_std_gyro,x_max_gyro,x_min_gyro,y_mean_gyro,y_var_gyro,y_std_gyro,y_max_gyro,y_min_gyro,z_mean_gyro,z_var_gyro,z_std_gyro,z_max_gyro,z_min_gyro,x_mean_mag,x_var_mag,x_std_mag,x_max_mag,x_min_mag,y_mean_mag,y_var_mag,y_std_mag,y_max_mag,y_min_mag,z_mean_mag,z_var_mag,z_std_mag,z_max_mag,z_min_mag,label
0.0,0,0,0,30.03338235476551,1.0760516666666669,175.19473040279883,0.02379909999999998,110.37808403473309,625.7514530991645,0.021416969890109855,0.0915864943308126,0.3026326061924138,0.45182166,-0.50397015,0.9449716630219782,0.0016039585268158624,0.04004945101765894,0.9999972,0.86378783,0.012297903351579298,0.0980283289586624,0.31309476035006145,0.46538991157692183,-0.5190444980286799,0.18716165925340297,0.021469372982170054,0.1465243085026169,0.6531424889653743,0.007977300796180352,0.3853057288905119,0.07577830939467366,0.27527860322711906,1.6166724885536952,0.01886847526751716,0.31467767426576915,0.05952905834088318,0.24398577487403478,1.5045229856493896,0.022108911516373127,0.30501186644312483,0.023615836347912235,0.15367444923575369,0.6719840775753422,0.021982004165930814,0.1313677663235294,0.03214308349072639,0.17928492265309537,0.50838095,-0.29492077,0.05261457602941176,0.03986545561483488,0.19966335571364835,0.39011842,-0.43208215,-0.5540144749264707,0.1878574777163457,0.43342528504500716,0.678845,-0.7526022,0.2429841385456891,0.10729579277157238,0.3275603650803503,2.661869724389631,8.825502176226735e-06,0.04150640707183749,0.04150640707183749,0.20373121280706472,0.6112949,-0.2851556,0.2009720485164835,0.048511044655492545,0.2202522296266091,0.52250344,-0.474969,-0.3057848584615384,0.07158520109569182,0.26755410872511715,0.6114863,-0.6110363,0.3864617197984023,0.0911771125797414,0.3019554811222035,1.5742735341049618,0.0373735998075119,9.413388151872452,0.1654881240504953,0.40680231568969133,10.969935978494624,8.142378452688172,-1.3800991716477569,4.582097069797492,2.140583348014623,5.103056761290324,-4.202300588172043,-0.6466146417344115,0.40475980504526254,0.6362073600998833,1.4473053440860213,-1.8293012602150538,-0.020508816714756368,0.07723909225459229,0.2779192189370722,0.7723026186984127,-0.476870219015873,0.018055581359772022,0.018842113454341856,0.13726657806743,0.3530552511111111,-0.36813746244444445,0.06426008625482105,0.09138257966968011,0.30229551711806796,1.4111075828571429,-0.7749869203492064,407.610779553429,6.610508307628323,2.5710908789127473,412.7727363636363,403.2682009090909,395.9366162998405,110.66625687264964,10.519803081457828,411.16364636363636,377.55000363636367,-122.42943018819776,5.154742529634938,2.2704058072589004,-115.5136399090909,-126.45000436363635,0
0.0,0,0,0,31.080625966915036,0.3594592500000001,997.6880935379727,0.021473433333333482,72.33326331389243,507.54890754908894,0.09931674347826087,0.32230960395530706,0.5677231754608112,0.91223395,-0.9352124,0.907342586921739,0.004253815405302755,0.06522128031020823,0.9999307,0.8087199,0.09926012785012166,0.36898948890922284,0.6074450501150066,0.9159628895081956,-0.9650900465291002,0.2752263343634095,0.044416535714116225,0.21075230891763969,0.9759459754146596,0.01604227580711338,0.4380062318058378,0.18005883219142202,0.42433339744995563,2.2643904079562316,0.010944750046436314,0.3196756663309629,0.12136052121870078,0.3483683700032206,2.2141848882913044,0.008119484143852237,0.35708934190744984,0.08701877910215097,0.2949894559169039,1.8332780365531733,0.022432806857152078,-0.006302334448055558,0.010099580622079296,0.10049666970641015,0.22583851,-0.2293573,-0.4994910975000001,0.027299965461092937,0.1652270118990625,0.15133978,-0.6090422,-0.4764750611111111,0.11877819695886838,0.344642128821867,0.9002258,-0.85112655,0.5565565261277177,0.3937490351923817,0.6274942511229737,2.798041180067019,4.2712053833927564e-05,0.06073440303070694,0.06073440303070694,0.24644350880213287,0.71548164,-0.32313234,-0.07744926088929222,0.05803201431832953,0.2408983485172315,0.42869443,-0.5071444,-0.05664828165154263,0.19334023503464617,0.4397047134551166,0.7221468,-0.6207688,0.40664323254312135,0.11710168952079947,0.34220124126133655,2.1203155153076043,0.04386082034795386,9.16339449747868,0.4291293906225203,0.6550796826512942,11.780031365591395,6.9139351946236545,-1.5681255563250833,8.610948768407118,2.934441815474813,5.865060312903226,-5.893637816129031,-0.026760004694477507,0.7461677550697337,0.8638100225568893,2.113757789247312,-2.5632810978494622,0.03974503270795436,0.1732712272216192,0.4162586061832466,0.7479145677460318,-1.8887247911111111,-0.03852139048641455,0.03120018467321217,0.1766357400788758,0.43160452377777775,-0.5081049134285714,0.01991518713821281,0.1360148998012834,0.3688019791179047,2.1049122161904763,-1.5006048711111108,412.27849873737375,64.21520999772086,8.013439336372421,431.4818363636363,400.5272881818182,391.07349698989896,593.9953225859302,24.372019255407015,431.52274454545454,353.7272836363636,-124.91348901616159,72.28548438601302,8.502087060599475,-115.17273245454544,-147.81818636363636,0
24.39290877814396,0.12777971666666588,0.00036009232517472965,0.018976098787019675,32.52387837085861,0.2511276624999992,996.0437751075449,0.022591026938775488,58.16512846191287,599.416124961064,-0.4310005014126442,0.11020119075177719,0.3319656469452482,0.24251829,-0.9795632,0.8417849500198806,0.006249049549108765,0.079050930096418,0.9995497,0.7386407,-0.5340482871677509,0.14276330044420144,0.377840310771894,0.21185576323210198,-0.9592399938651807,0.13215826330178912,0.02698451976327822,0.16426965563754684,0.7638782034699672,0.0027673153660767546,0.3863398967080029,0.14377955965933867,0.37918275232312276,2.314307099434729,0.007039667529317175,0.30700846459902875,0.1262805975738718,0.3553598142360385,2.2861486302302123,0.008837568733095791,0.287270961213694,0.07263191033782257,0.2695030803865191,1.3872586910370701,0.005225491365275782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16651971046075548,0.16651971046075548,0.4080682669122355,0.64391327,-0.54341304,-0.2632270090697674,0.1899202785620762,0.4357984379986649,0.5261139,-0.7738288,0.3591542789767442,0.22336929290653726,0.47261960698487454,0.8153641,-0.60909116,0.3567119624616165,0.23465345549626776,0.48441042050751526,2.982418720446542,0.034530066741351416,7.97887871719222,1.3342895140540418,1.155114502572815,12.28669355913978,6.357504332258063,4.5074040495776995,7.398441280472606,2.720007588311585,7.696526284946238,-3.6236980451612903,-1.8111682826332005,1.1202167746124736,1.0584029358483817,0.6371879746236558,-3.7119483354838705,-0.08171073756749804,0.11323990224736225,0.33651137016059685,1.3239653812698413,-1.1591259955555555,-0.037000860562124246,0.0484299979473522,0.22006816659242698,0.9693682838095237,-0.627667012984127,0.04221625418536815,0.19545889447275971,0.44210733365638677,2.1841947428571427,-2.433213043174603,403.5937161558442,26.54335538539387,5.152024396816641,414.20455636363636,397.02274272727277,389.79332329870124,171.6829581722054,13.102784367156676,425.3863799999999,368.89092,-126.58208197272727,58.460122484329425,7.645921951231874,-114.42273336363637,-145.00909454545456,0
37.11085212546995,0.12777971666666588,0.00036009232517472965,0.018976098787019675,43.2959941463816,0.19761558571428445,915.4010190949253,0.020964462162162127,62.31748986682969,599.416124961064,-0.1461091144922623,0.023382596024566295,0.15291368815304368,0.24834374,-0.32756495,0.8025895329508197,0.011328319816767808,0.10643457998586647,0.99961162,0.6101064,-0.177662308112052,0.030810454001396436,0.17552906882165253,0.24944262474204842,-0.43131241202837656,0.2382759642609267,0.040806904227430905,0.2020071885538505,0.8763810126214636,0.02339536554141549,0.3728175303581765,0.1063142253963583,0.3260586226376452,1.601110183515213,0.02780049840192658,0.3285127711191579,0.08697578934166,0.29491658030985646,1.5055359551974044,0.01344734341503492,0.27149837876177846,0.07326860671500708,0.2706817443327257,1.0790166183246135,0.006873401704136614,0.20843483333333335,0.0023098664523637695,0.048061070029325914,0.34030223,0.17164801,-0.3793914791666666,0.0017363998024310624,0.041670130818501905,-0.31522238,-0.43470448,-0.5789628566666666,0.005827971320760262,0.07634115090015517,-0.34989712,-0.62118286,0.4561562738039325,0.09970890754830998,0.31576717300617235,1.123239470681531,7.672989896808402e-06,0.08851431249529464,0.08851431249529464,0.2975135501036795,0.712689,-0.22329193,0.05427140670446737,0.0408396042904124,0.20208811021535233,0.53037304,-0.27791134,0.25894734852233675,0.20865242378353888,0.4567848769207874,0.6924314,-0.60948056,0.38835789171178653,0.09290975203919412,0.30481101036411745,1.7623959364975221,0.014604675639144396,8.475632464634591,1.2811988642260523,1.1319005540355798,10.572670537634409,5.655046618279569,-2.9466301893994897,12.564180318968157,3.5445987528870115,5.626435656989248,-8.51067670967742,0.24679868244328126,1.8643020612810042,1.3653944709427397,2.8146172881720433,-3.160486306451612,-0.047798097771209434,0.09063057043909908,0.3010491163233984,0.8766931478412698,-1.3065539520634921,0.010740959298839016,0.033136653282853444,0.1820347584469885,0.7396405629206348,-0.4743194223492064,0.07531712942478315,0.16052662124288125,0.400657735783151,1.5015336336507936,-0.3751887377142857,413.90804162475825,40.44174872850819,6.35938273172076,427.3636554545455,406.0091036363637,406.3839597098646,216.9154746189001,14.728050604845846,422.5091027272727,375.02727818181825,-123.8292107098646,23.425231552584364,4.839961937100783,-113.76818636363637,-130.24091363636362,0
0.0,0,0,0,45.598096986221314,0.23723503749999963,923.3614639709816,0.019765408024691327,47.76849272760994,389.88171701111884,0.39992545893211534,0.11865106643996488,0.34445764099518084,0.8314257,-0.16597804,0.8570843435989011,0.004569535256808868,0.06759833767785173,0.9959679,0.7460552,0.48098586409012434,0.18579009590022555,0.43103375262295357,0.99557470688733,-0.22134873835733676,0.20979129193345078,0.04179274060860362,0.20443272880975694,0.8319935442542035,0.03040349463862859,0.3915157863563969,0.22143521256070375,0.4705690306009351,2.675244012505266,0.03677059541299293,0.336766073273715,0.16919563060498674,0.41133396480838624,2.486817999547482,0.009361860002685662,0.37411944683352655,0.06761067704841707,0.2600205319747213,1.1413652973425414,0.03853721325576488,0.30166325,0.00044444640003071155,0.021081897448538913,0.3170149,0.26976192,-0.156832177,0.0011003559654180898,0.033171613850069004,-0.13291876,-0.20446953,-0.462862185,0.004894557918244252,0.0699611171883658,-0.41263378,-0.5692631,0.3638767816760876,0.04179945870548443,0.20444915921931406,0.7284924376493206,0.03229789603064605,0.047545314729592884,0.047545314729592884,0.2180488815141983,0.6730158,-0.14185476,-0.1228342250824176,0.07197919306385565,0.268289383062125,0.41198942,-0.55014294,-0.30917431604395607,0.1395025664864316,0.373500423676375,0.69931906,-0.67478657,0.37367173786150804,0.12913113436360615,0.35934820768108217,1.6495039532616196,0.022394632811085526,8.716354797053594,0.481627395007044,0.6939938004096607,10.800493908602151,6.537402291397851,-3.864500303251207,3.69467343762116,1.9221533335353764,5.600699551612904,-6.445914204301075,0.43874677349767705,0.8776194578805382,0.9368134594894216,1.7724842279569892,-2.2661349430107522,0.16092038792788935,0.09707624498951146,0.3115706099578576,1.0484276668888888,-1.0586699918412699,-0.089501466191244,0.05332307324390545,0.2309178928621718,0.5346130402539683,-0.7643901279047619,0.0917861960727282,0.1495246380967582,0.3866841580628281,2.44329142984127,-0.2806840698412698,403.13510518181823,37.85159645891389,6.152365110988935,415.55456727272724,395.5091118181818,384.7009198727273,156.66625329928448,12.516639057641811,408.7636509090909,363.1363763636364,-127.84200439454546,146.6641570226856,12.11049780243098,-113.76818863636363,-149.91818727272724,0
15.184319185969862,0.12212213999999762,0.00024260429389843567,0.015575759817692223,33.405502209133694,0.3829587727272742,807.8057806935965,0.02289753571428547,58.762577268274704,793.7561517843166,0.43136334316239316,0.06280686047584756,0.2506129694885074,0.8900896,-0.15185012,0.7646021336039887,0.014608786553093528,0.12086681328261091,0.9974928,0.47886735,0.5966190700200308,0.13225400718375976,0.36366744036792703,0.9999479156267841,-0.15468682537861042,0.14537202654102505,0.010156904926129529,0.10078147114489612,0.6270033776033134,0.0010059542611267885,0.36081398964541106,0.13953427710766966,0.3735428718469537,1.8101170594525742,0.0010474498130384694,0.32649953601267134,0.10126558919109338,0.3182225466416441,1.6177272999244612,0.006081476753386202,0.2893676869336189,0.10565220458531793,0.32504185051361917,2.1379302069011747,0.003959109943884995,0.5574090558333332,0.0009585271546795359,0.03096008970722688,0.6001651,0.51635957,0.23188505666666673,0.010303295380348623,0.1015051495262611,0.3761393,0.14287338,-0.27385376249999993,0.0016467629828912748,0.040580327535534685,-0.20657969,-0.2973234,0.17161403266518563,0.07338420760400095,0.2708951967163703,0.6992496535371793,4.0756409831517146e-05,0.027127369064299998,0.027127369064299998,0.16470388296667446,0.73888713,-0.04321408,-0.2552492506825397,0.10892577961159444,0.330039057706197,0.4161542,-0.62884426,-0.3826116863968254,0.04447173507232726,0.21088322615212254,0.89471686,-0.6589665,0.2717130366340511,0.06559818389148632,0.25612142411654343,2.247610960641488,0.01139473977447769,7.813331466185745,1.445922021673356,1.2024649773167433,10.1163743655914,5.388710372043011,-4.914428858368948,7.779912467845085,2.7892494452531644,6.614040313978496,-9.172392209677419,0.7446397673758152,0.8385327803970869,0.915714355242445,2.4864332806451612,-2.638187168817204,-0.03508993147772391,0.09951690546566605,0.3154630017381849,1.8097757304761903,-0.7573091287301588,0.0034177545689847363,0.04828389494347865,0.21973596643125734,0.37299329152380956,-1.0884565323809523,0.07727103360991126,0.1100738054661011,0.33177372630469265,1.5312488657142858,-0.976316109142857,404.4569314229248,36.920161365972845,6.076196290935049,422.3591054545455,395.5772881818182,396.4922552766798,124.67600660251391,11.165841061134351,419.86365,368.80909636363634,-135.08004363241108,183.86588290600795,13.559715443401014,-112.82727845454544,-152.83636636363636,0
0.0,0,0,0,43.55753057767384,0.3353922999999999,882.0399941978952,0.023822228806583745,68.15807105615873,793.7561517843166,0.5051427618297102,0.3151519676743735,0.5613839752561285,0.99942774,-0.52401346,0.9462586490398551,0.0016494759012061265,0.04061374030061903,0.9990587,0.7955115,0.48389916661779514,0.31742790625890216,0.5634074069968393,0.998933129944409,-0.583081375967686,0.24705274186759751,0.053540436025689635,0.23138806370616793,0.8846297698897337,0.013022606682980406,0.3406063273128104,0.126341787559388,0.3554458996238218,2.707207896014791,0.005951459914486643,0.27117129415871244,0.09620176346556117,0.3101640911929703,2.433708494105386,0.0034054418112098596,0.2762115156148649,0.04480465415292651,0.21167109900250083,1.340661798844387,0.009867035832387131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451795537836296,0.10451795537836296,0.3232923682649545,0.7441814,-0.56394285,-0.1988394189904762,0.06787697554094725,0.2605321007878823,0.43832597,-0.5630821,-0.1233654941142857,0.12282224189393076,0.35046004322023755,0.7808951,-0.5675651,0.39569477376213885,0.12189822570225524,0.34913926405125967,3.9608927982812334,0.011231487750814914,9.470339954709027,0.22858909971829153,0.47810992430432936,11.36394857526882,6.445849974193549,1.3167864002482943,3.31210964233791,1.8199202296633525,5.928673186021506,-4.163988994623655,0.049033716675186106,1.7659646860756089,1.3288960403566596,2.42925583655914,-2.835451138709677,-0.036598610700443575,0.14424105541875998,0.379790804810701,1.8826009974603177,-0.8146120463809523,-0.037069689872596845,0.013322472433682803,0.1154230151819073,0.2669419655238095,-0.43147796549206346,0.024901838079162603,0.09107571753316918,0.30178753707396394,2.4805548317460318,-0.6774945525396826,406.36906983682985,11.296204394047274,3.3609826530417073,416.60455909090905,400.9091109090909,374.5856745571095,255.45604084240838,15.982992236825005,420.9954718181818,357.6000127272727,-141.20822063986017,240.94933411518892,15.522542772213221,-113.45455027272727,-160.95000181818182,0
0.0,0,0,0,61.830900293847456,0.28634369999999976,888.8191917240573,0.02233761999999924,55.443717098458265,401.0900220983213,0.027873019682109104,0.23985681576715437,0.48975178995809127,0.84734046,-0.73721224,0.9012765126181819,0.006838743624154273,0.08269669657340778,0.9997482,0.77833503,0.02644679034986126,0.24513944954848588,0.49511559210803074,0.860357809271422,-0.7298801871198367,0.2957102620521435,0.026732102980974098,0.16349955039991423,0.7017810541203691,0.02711029710975889,0.49657747501245736,0.18197418108562302,0.4265843188463718,2.1635739455162164,0.0673273340784443,0.37112601617420815,0.11990120965173619,0.3462675405690464,1.9412664922949343,0.014666436742850768,0.39505162519797277,0.09258777172993611,0.30428238813631014,1.268574090347975,0.0354185948669277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541602218580724,0.07541602218580724,0.27461977748481126,0.66509354,-0.1279997,-0.008636246900826462,0.09653077825344898,0.31069402674246727,0.45405555,-0.49442348,-0.024523112355371905,0.20702731820377238,0.4550025474695415,0.80999035,-0.57942057,0.5675801544272066,0.05101586199137436,0.22586691212166152,1.3455938738160613,0.045026983089519856,9.283058941618563,0.4317073419280518,0.6570443987494694,11.593866010752688,6.769452269892473,-1.315996799862511,7.580577335825648,2.753284826498277,6.100277700000001,-4.836747688172043,0.08740227816260004,1.4360414844159923,1.1983494834212565,2.0917087623655912,-2.276553258064516,0.02176154845343187,0.17506774558734195,0.4184109768963309,1.2595507885714285,-1.1008729772380952,-0.05113231194151282,0.017983040145576158,0.1341008581090224,0.5495976394285715,-0.3694278486349206,0.1449321828062867,0.28386638061749975,0.5327911228779059,2.2622365082539684,-1.5668598714285713,407.849654736842,11.927669467683291,3.453645822559588,414.8591036363636,402.7227390909091,386.914246291866,322.76944956917714,17.96578552608199,411.0272854545455,361.3363781818182,-124.4942624210526,17.57987284009024,4.192835894724505,-114.36818418181817,-130.25455090909088,0
0.0,0,0,0,47.41643418520694,0.28529922999999824,881.9456758448491,0.024872373118279056,63.65263161857001,441.9080309527836,0.25735590321100915,0.18561890888876714,0.43083512958992465,0.93661106,-0.1982978,0.9145583307339449,0.006410034579843864,0.08006269156007599,0.9995011,0.7788886,0.2749516911566186,0.1769091597739873,0.42060570582671286,0.9403379264648805,-0.2151517678136956,0.2968694513443235,0.05703232866196654,0.23881442306101727,1.2468321694281077,0.03358486444415016,0.4492565997605668,0.28248051406347563,0.5314889594934928,3.4953492530196226,0.00797689319952358,0.33023257440334014,0.2603677559162914,0.5102624382769041,3.4910443136688643,0.0015970866705011715,0.3161647150406536,0.07096260840307027,0.2663880785678486,1.4583915248153956,0.007197211741609483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921630880403974,0.04921630880403974,0.2218474899656062,0.72719586,-0.16379672,0.12095954865445292,0.040704147588204787,0.2017526891721763,0.53525347,-0.19578344,-0.282442989821883,0.07227667636129435,0.26884321892377044,0.6396227,-0.61440057,0.45782601547984253,0.11071935241846759,0.33274517640150336,2.458353398770584,0.03253308636020561,9.486519024527375,0.3778834891528037,0.6147222862015039,11.453045795698925,6.542371261290324,-1.00309977084124,4.241247490730205,2.059428923447033,5.897161395698924,-4.897020097849462,-0.26618387349370576,0.8667715604546152,0.931005671548039,2.5978869107526883,-3.2461970387096777,-0.10254607895323185,0.1819533527839654,0.42655990527001647,1.4157524765079366,-0.8873827085079364,-0.0025136405238530596,0.021766547848934274,0.14753490383273468,0.3033328514920635,-0.5138139542857143,0.09259006150475929,0.12130040559782714,0.34828207762936514,1.9158733657142857,-0.4642014503174603,407.4656956212122,52.38084960262529,7.237461544120652,420.2863672727273,397.17274636363635,393.9438744242423,546.8125513009275,23.384023419867837,429.6272863636364,365.3045545454545,-133.9886405030303,118.88328169630434,10.903361027513688,-112.25455209090909,-150.95454727272727,0
0.0,0,0,0,41.32614686945255,0.2954829833333328,881.6244665483212,0.021723256640624744,65.46638138859097,634.4746050680766,0.18433822217228465,0.4645422818633129,0.6815733869975507,0.99554354,-0.88889354,0.9195022256554308,0.002549767479190674,0.05049522234024398,0.997493,0.76906925,0.18160180909382528,0.529485291862336,0.7276574000601767,0.9995720897923484,-0.995474991727905,0.22302508496460693,0.04848177397397146,0.2201857715066336,1.0406012689927302,0.004836286693630472,0.40876282581506895,0.1223468139372749,0.3497810943108202,2.00538952162203,0.010198290554103482,0.2272975245533455,0.025499786494845324,0.15968652571474315,1.1638970959873027,0.006595063315611569,0.41872426292698506,0.11772489011392011,0.3431106091538414,1.9519271693234632,0.0024924321730269553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07848260166448154,0.07848260166448154,0.2801474641407299,0.7236244,-0.27852505,-0.23996818627819552,0.12494039847271354,0.3534690912551104,0.5034176,-0.7568194,-0.12871496640977445,0.15970224046590323,0.399627627255553,0.78483194,-0.55616826,0.3908004945124365,0.11621949428566238,0.34090980373943836,1.9793549380297846,0.0168105733615379,9.468622635880022,0.28790808295378734,0.5365706691143184,11.501599763440863,6.607176769892475,-1.268484505375651,3.549479854606671,1.8840063308297748,5.839925917204303,-4.128770140860215,-0.09034245401536557,1.1001167611959224,1.048864510409196,2.525435746236559,-2.930211997849463,0.012377907059530747,0.21599599566040328,0.464753693541432,1.9521430879365078,-0.6448539781904762,0.04369157494314081,0.03343546869309696,0.1828536811034904,0.9294696231111111,-0.4076990404761905,0.014803133571276076,0.13243060590275194,0.3639101618569505,2.0475974907936507,-2.231295156190476,403.3475205210643,19.526192511758193,4.418845155892905,416.76818999999995,397.14546727272733,388.6002888580931,118.52350236676241,10.88684997447666,404.94546636363634,364.05000545454544,-135.73636774390243,235.39377295295608,15.342547798620544,-113.74091245454547,-165.50454909090908,0
